generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
181,uci_wine_test/181/20251106-003737,nan,nan,0.7584269662921348,0.398876404494382,0.6846629213483146,0.7426966292134832,181_19,181_74,0.8947368421052632,0.2894736842105263,0.8002631578947369,0.8947368421052632,181_19,119_71,0.6666666666666666,0.29411764705882354,0.5985294117647058,0.6294117647058822,181_82,181_67,0.9646017551422119,0.28318583965301514,0.8652212288975716,0.9646017551422119,181_19,119_71
182,uci_wine_test/182/20251106-003749,nan,nan,0.7584269662921348,0.2696629213483146,0.6693820224719103,0.7421348314606743,182_98,182_24,0.8947368421052632,0.15789473684210525,0.7646052631578948,0.8947368421052632,182_98,119_71,0.7058823529411765,0.35294117647058826,0.5984313725490195,0.6284313725490195,182_98,182_41,0.9646017551422119,0.1592920422554016,0.8268141496181488,0.9646017551422119,182_98,119_71
183,uci_wine_test/183/20251106-003800,nan,nan,0.7471910112359551,0.33146067415730335,0.6842134831460676,0.7421348314606743,183_34,182_27,0.8947368421052632,0.27631578947368424,0.8026315789473683,0.8947368421052632,183_17,119_71,0.7352941176470589,0.16666666666666666,0.5959803921568626,0.6284313725490195,183_34,183_92,0.9646017551422119,0.28318583965301514,0.8711061844229698,0.9646017551422119,183_15,119_71
184,uci_wine_test/184/20251106-003811,nan,nan,0.7528089887640449,0.33146067415730335,0.6780337078651688,0.7432584269662923,184_71,184_17,0.8947368421052632,0.27631578947368424,0.792236842105263,0.8947368421052632,184_27,119_71,0.6470588235294118,0.16666666666666666,0.5929411764705881,0.630392156862745,184_71,184_17,0.9646017551422119,0.28318583965301514,0.8544247695803642,0.9646017551422119,184_18,119_71
185,uci_wine_test/185/20251106-003820,nan,nan,0.7640449438202247,0.2640449438202247,0.6827528089887642,0.7421348314606743,185_75,185_81,0.8947368421052632,0.15789473684210525,0.8018421052631578,0.8947368421052632,185_75,119_71,0.6666666666666666,0.16666666666666666,0.5940196078431371,0.6284313725490195,185_62,185_81,0.9646017551422119,0.1592920422554016,0.8652212283015251,0.9646017551422119,185_75,119_71
186,uci_wine_test/186/20251106-003830,nan,nan,0.7584269662921348,0.33146067415730335,0.6615730337078652,0.7426966292134832,186_23,186_29,0.8947368421052632,0.27631578947368424,0.7753947368421052,0.8947368421052632,186_36,119_71,0.6666666666666666,0.16666666666666666,0.5767647058823528,0.6294117647058822,186_23,186_46,0.9646017551422119,0.28318583965301514,0.8324336197972297,0.9646017551422119,186_15,119_71
187,uci_wine_test/187/20251106-003838,nan,nan,0.7584269662921348,0.33146067415730335,0.6703370786516856,0.7415730337078653,187_98,187_41,0.8947368421052632,0.27631578947368424,0.7826315789473683,0.8947368421052632,187_13,119_71,0.696078431372549,0.16666666666666666,0.5866666666666666,0.6274509803921567,187_98,187_60,0.9646017551422119,0.28318583965301514,0.8463716718554497,0.9646017551422119,187_16,119_71
188,uci_wine_test/188/20251106-003846,nan,nan,0.7640449438202247,0.33146067415730335,0.699494382022472,0.7426966292134832,188_18,188_44,0.8947368421052632,0.2894736842105263,0.8339473684210525,0.8947368421052632,188_38,119_71,0.6764705882352942,0.16666666666666666,0.599313725490196,0.6294117647058822,188_18,188_49,0.9646017551422119,0.28318583965301514,0.8975663611292839,0.9646017551422119,188_38,119_71
189,uci_wine_test/189/20251106-003854,nan,nan,0.7584269662921348,0.25842696629213485,0.6710674157303371,0.7426966292134832,189_28,189_21,0.8947368421052632,0.15789473684210525,0.7703947368421052,0.8947368421052632,189_28,119_71,0.7254901960784313,0.16666666666666666,0.5970588235294118,0.6294117647058822,189_24,189_34,0.9646017551422119,0.16371680796146393,0.8300884856283665,0.9646017551422119,189_28,119_71
190,uci_wine_test/190/20251106-003902,nan,nan,0.7584269662921348,0.3146067415730337,0.6784269662921351,0.7421348314606743,190_91,190_12,0.8947368421052632,0.2631578947368421,0.790394736842105,0.8947368421052632,190_91,119_71,0.6568627450980392,0.20588235294117646,0.5949999999999999,0.6284313725490195,190_15,190_12,0.9646017551422119,0.28318583965301514,0.8535840594768525,0.9646017551422119,190_19,119_71
191,uci_wine_test/191/20251106-003911,nan,nan,0.7528089887640449,0.2696629213483146,0.6732022471910116,0.7421348314606743,191_87,191_30,0.8947368421052632,0.15789473684210525,0.7796052631578947,0.8947368421052632,191_87,119_71,0.6666666666666666,0.16666666666666666,0.5939215686274508,0.6284313725490195,191_56,191_29,0.9646017551422119,0.1592920422554016,0.8386725550889969,0.9646017551422119,191_87,119_71
192,uci_wine_test/192/20251106-003919,nan,nan,0.7584269662921348,0.2696629213483146,0.6721910112359553,0.7426966292134832,192_76,192_99,0.8947368421052632,0.15789473684210525,0.7819736842105263,0.8947368421052632,192_76,119_71,0.6568627450980392,0.16666666666666666,0.5903921568627449,0.6294117647058822,192_97,192_99,0.9646017551422119,0.1592920422554016,0.8419911417365075,0.9646017551422119,192_76,119_71
193,uci_wine_test/193/20251106-003928,nan,nan,0.7584269662921348,0.33146067415730335,0.6629775280898877,0.7421348314606743,193_67,193_19,0.8947368421052632,0.2894736842105263,0.7727631578947367,0.8947368421052632,193_22,119_71,0.6568627450980392,0.16666666666666666,0.5811764705882352,0.6284313725490195,193_67,193_19,0.9646017551422119,0.28318583965301514,0.8333185750246048,0.9646017551422119,193_22,119_71
194,uci_wine_test/194/20251106-003936,nan,nan,0.7640449438202247,0.33146067415730335,0.6705617977528091,0.7421348314606743,194_20,194_96,0.8947368421052632,0.2894736842105263,0.7959210526315789,0.8947368421052632,194_19,119_71,0.6764705882352942,0.16666666666666666,0.5771568627450979,0.6284313725490195,194_20,194_84,0.9646017551422119,0.28318583965301514,0.8552654790878296,0.9646017551422119,194_19,119_71
195,uci_wine_test/195/20251106-003945,nan,nan,0.7640449438202247,0.33146067415730335,0.6668539325842698,0.7415730337078653,195_27,195_50,0.8947368421052632,0.2894736842105263,0.7698684210526315,0.8947368421052632,195_12,119_71,0.7254901960784313,0.16666666666666666,0.5900980392156862,0.6274509803921567,195_27,195_93,0.9646017551422119,0.28318583965301514,0.8247787517309189,0.9646017551422119,195_12,119_71
196,uci_wine_test/196/20251106-003955,nan,nan,0.7584269662921348,0.33146067415730335,0.6887640449438203,0.7421348314606743,196_60,196_20,0.8947368421052632,0.2894736842105263,0.805,0.8947368421052632,196_12,119_71,0.696078431372549,0.16666666666666666,0.6021568627450978,0.6284313725490195,196_60,196_54,0.9646017551422119,0.28318583965301514,0.86637167096138,0.9646017551422119,196_12,119_71
197,uci_wine_test/197/20251106-004004,nan,nan,0.7584269662921348,0.2696629213483146,0.6593820224719102,0.7426966292134832,197_20,197_25,0.8947368421052632,0.15789473684210525,0.7721052631578946,0.8947368421052632,197_20,119_71,0.7254901960784313,0.16666666666666666,0.575392156862745,0.6294117647058822,197_16,197_32,0.9646017551422119,0.1592920422554016,0.8276548588275909,0.9646017551422119,197_20,119_71
198,uci_wine_test/198/20251106-004013,nan,nan,0.7640449438202247,0.3258426966292135,0.6819662921348315,0.7443820224719102,198_40,198_31,0.8947368421052632,0.2631578947368421,0.7936842105263157,0.8947368421052632,198_40,119_71,0.6764705882352942,0.16666666666666666,0.5987254901960783,0.6323529411764705,198_49,198_35,0.9646017551422119,0.28318583965301514,0.8552212285995483,0.9646017551422119,198_15,119_71
199,uci_wine_test/199/20251106-004021,nan,nan,0.7528089887640449,0.2696629213483146,0.6875280898876405,0.7426966292134832,199_28,199_13,0.8947368421052632,0.15789473684210525,0.7963157894736842,0.8947368421052632,199_28,119_71,0.696078431372549,0.16666666666666666,0.606470588235294,0.6294117647058822,199_100,199_31,0.9646017551422119,0.1592920422554016,0.853761051595211,0.9646017551422119,199_28,119_71
200,uci_wine_test/200/20251106-004029,nan,nan,0.7752808988764045,0.2696629213483146,0.6728089887640449,0.7421348314606743,200_47,200_61,0.8947368421052632,0.15789473684210525,0.7969736842105263,0.8947368421052632,200_47,119_71,0.696078431372549,0.16666666666666666,0.5802941176470587,0.6284313725490195,200_76,200_61,0.9646017551422119,0.1592920422554016,0.8565044149756431,0.9646017551422119,200_47,119_71
