generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
188,uci_cancer_test/188/20251105-233525,nan,nan,0.9103690685413005,0.37258347978910367,0.8402284710017577,0.9082601054481547,188_13,188_94,0.8888888888888888,0.2638888888888889,0.8088888888888891,0.888888888888889,188_14,173_90,0.9235412474849095,0.3199195171026157,0.84476861167002,0.911066398390342,188_13,188_94,0.954954981803894,0.28378379344940186,0.8650000151991845,0.954954981803894,188_14,173_90
189,uci_cancer_test/189/20251105-233555,nan,nan,0.9086115992970123,0.37258347978910367,0.8338488576449915,0.9084358523725834,189_52,173_90,0.8888888888888888,0.2638888888888889,0.753888888888889,0.8875,189_12,173_90,0.9114688128772636,0.3199195171026157,0.8454325955734404,0.9114688128772637,189_52,173_90,0.9594594836235046,0.28378379344940186,0.807522537112236,0.9554054319858551,189_12,189_40
190,uci_cancer_test/190/20251105-233620,nan,nan,0.9086115992970123,0.37258347978910367,0.8381195079086118,0.9082601054481547,190_15,173_90,0.8888888888888888,0.2638888888888889,0.7837500000000002,0.8861111111111111,190_14,173_90,0.9114688128772636,0.3199195171026157,0.8459959758551305,0.9114688128772637,190_15,189_40,0.9594594836235046,0.28378379344940186,0.8393243420124054,0.9558558821678161,190_14,189_40
191,uci_cancer_test/191/20251105-233645,nan,nan,0.9103690685413005,0.37258347978910367,0.8252196836555363,0.9082601054481547,191_42,191_45,0.8888888888888888,0.2638888888888889,0.7529166666666666,0.8861111111111111,191_13,189_36,0.9235412474849095,0.3199195171026157,0.8356941649899396,0.9114688128772637,191_42,191_45,0.9594594836235046,0.28378379344940186,0.8123874008655548,0.9558558821678161,191_13,189_40
192,uci_cancer_test/192/20251105-233712,nan,nan,0.9103690685413005,0.37258347978910367,0.8408260105448155,0.9082601054481547,192_35,192_42,0.8888888888888888,0.2638888888888889,0.768888888888889,0.8861111111111111,192_17,190_31,0.9235412474849095,0.3199195171026157,0.8512474849094565,0.9114688128772637,192_35,192_42,0.9594594836235046,0.28378379344940186,0.8286937093734741,0.9558558821678161,192_17,189_40
193,uci_cancer_test/193/20251105-233743,nan,nan,0.9121265377855887,0.37258347978910367,0.8288927943760982,0.9070298769771528,193_35,193_96,0.9027777777777778,0.2638888888888889,0.7425000000000002,0.8763888888888889,193_13,193_96,0.9235412474849095,0.3199195171026157,0.8414084507042251,0.9114688128772637,193_35,193_28,0.9594594836235046,0.28378379344940186,0.803423435986042,0.9590090334415435,193_13,189_40
194,uci_cancer_test/194/20251105-233820,nan,nan,0.9209138840070299,0.37258347978910367,0.8202284710017573,0.9065026362038665,194_26,194_66,0.8888888888888888,0.2638888888888889,0.7384722222222223,0.875,194_13,193_24,0.9295774647887324,0.3199195171026157,0.8320724346076457,0.9110663983903422,194_26,194_66,0.9594594836235046,0.28378379344940186,0.8061711871623993,0.9594594836235046,194_13,189_40
195,uci_cancer_test/195/20251105-233837,nan,nan,0.9103690685413005,0.37258347978910367,0.8289630931458699,0.906854130052724,195_17,195_52,0.8888888888888888,0.2638888888888889,0.7776388888888889,0.875,195_22,195_27,0.9235412474849095,0.3199195171026157,0.8363983903420522,0.9114688128772637,195_17,195_52,0.9594594836235046,0.28378379344940186,0.8456306478381157,0.9594594836235046,195_22,189_40
196,uci_cancer_test/196/20251105-233901,nan,nan,0.9068541300527241,0.37258347978910367,0.8071528998242529,0.9065026362038664,196_52,189_40,0.875,0.2638888888888889,0.7072222222222223,0.875,196_12,189_40,0.9195171026156942,0.3199195171026157,0.8216297786720321,0.911066398390342,196_52,196_83,0.9594594836235046,0.28378379344940186,0.7723423573374748,0.9594594836235046,196_12,189_40
197,uci_cancer_test/197/20251105-233927,nan,nan,0.9103690685413005,0.37258347978910367,0.8455711775043936,0.906854130052724,197_58,197_32,0.8888888888888888,0.2638888888888889,0.7766666666666667,0.875,197_13,197_32,0.9195171026156942,0.3199195171026157,0.855553319919517,0.9114688128772637,197_58,197_81,0.9594594836235046,0.28378379344940186,0.848828847706318,0.9594594836235046,197_13,189_40
198,uci_cancer_test/198/20251105-233952,nan,nan,0.9086115992970123,0.37258347978910367,0.8432688927943758,0.9061511423550087,198_24,198_17,0.875,0.2638888888888889,0.7645833333333334,0.875,198_21,189_40,0.9215291750503019,0.3199195171026157,0.8546680080482897,0.9106639839034205,198_24,198_17,0.9594594836235046,0.28378379344940186,0.8368919077515602,0.9594594836235046,198_21,189_40
199,uci_cancer_test/199/20251105-234018,nan,nan,0.9103690685413005,0.37258347978910367,0.8433743409490333,0.9057996485061512,199_31,199_61,0.8888888888888888,0.2638888888888889,0.7754166666666668,0.875,199_11,199_61,0.9235412474849095,0.3199195171026157,0.853219315895372,0.910261569416499,199_31,199_83,0.9594594836235046,0.28378379344940186,0.8517117282748222,0.9594594836235046,199_11,189_40
200,uci_cancer_test/200/20251105-234044,nan,nan,0.9103690685413005,0.37258347978910367,0.8456942003514938,0.9065026362038664,200_32,200_30,0.8888888888888888,0.2638888888888889,0.7625000000000002,0.875,200_12,200_91,0.9235412474849095,0.3199195171026157,0.8577464788732394,0.911066398390342,200_32,200_30,0.9594594836235046,0.28378379344940186,0.837387403845787,0.9594594836235046,200_12,189_40
